"","city","type","full_name","specialization","number_teachers","number_places","number_free_places","address","phone","site","email","lon","lat","coord"
"289","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 74» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","31",960,"545","м. Дніпропетровськ, вул. Караваєва, 60","760 58 93",NA,NA,34.9743975,48.462194,"48.462194:34.9743975"
"290","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 77» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","29",600,"419","м. Дніпропетровсь , вул. Несторова, 29","760 58 88",NA,NA,34.9911745,48.4722435,"48.4722435:34.9911745"
"291","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 84» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","20",920,"305","м. Дніпропетровськ вул. Ю.Кондратюка, 264","767 43 59",NA,NA,34.913492,48.4619365,"48.4619365:34.913492"
"292","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 85» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","28",740,"406","м.Дніпропетровськ, вул. Західна, 1","760 53 20",NA,NA,34.9678284,48.4561435,"48.4561435:34.9678284"
"293","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 88» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","36",850,"421","м. Дніпропетровськ, пр. Свободи, 218","791 71 66",NA,NA,34.9455857,48.4807755,"48.4807755:34.9455857"
"294","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 91» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","59",960,"864","м. Дніпропетровськ, вул Данила Галицького, 52",NA,NA,NA,34.9348004,48.4597965,"48.4597965:34.9348004"
"295","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально-виховний комплекс № 92» Дніпропетровської міської ради","загальноосвітній навчальний заклад - дошкільний навчальний заклад","24",400,"250","м. Дніпропетровськ, вул. Проїжджа, 2-б","773 41 93",NA,NA,34.8832794,48.4561779,"48.4561779:34.8832794"
"296","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 93» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","23",1320,"231","м. Дніпропетровськ, вул. Д.Галицького, 54","741 72 07",NA,NA,34.9328746,48.459718,"48.459718:34.9328746"
"297","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 94» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","36",600,"454","м. Дніпропетровськ, вул. Велика Діївська, 463",NA,NA,NA,34.8823159,48.471767,"48.471767:34.8823159"
"298","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 96» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","55",1280,"854","м. Дніпропетровськ, вул. Коробова, 3а","748 58 66",NA,NA,34.9340699,48.4850555,"48.4850555:34.9340699"
"299","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 97» ім. П.І. Шкідченка» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","80",1568,"1361","м. Дніпропетровськ, вул. Велика Діївська, 42","778 88 83",NA,NA,34.9181664,48.4795181,"48.4795181:34.9181664"
"300","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально-виховний комплекс № 103 «Комунальний заклад освіти «Навчально-виховний комплекс № 103 «школа І-ІІІ ступенів – дошкільний навчальний заклад (дитячий садок)» Дніпропетровської міської ради (дитячий садок)» Дніпропетровської міської ради","загальноосвітній навчальний заклад - дошкільний навчальний заклад","32",689,"307","м. Дніпропетровськ, вул. Доблесна, 164","773-00-64",NA,NA,34.8513044,48.4809965,"48.4809965:34.8513044"
"301","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально-виховний комплекс № 106 «Середня загальноосвітня школа – дошкільний навчальний заклад (дитячий садок)» Дніпропетровської міської ради","загальноосвітній навчальний заклад - дошкільний навчальний заклад","48",1176,"693","м. Дніпропетровськ, вул.Метробудівська,7","778 74 07",NA,NA,34.914495,48.4800735,"48.4800735:34.914495"
"302","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 132» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","41",1176,"695","м.Дніпропетровськ, пров. Парусний,14","773 03 96",NA,NA,34.9059182,48.4787818,"48.4787818:34.9059182"
"303","Дніпро","ЗНЗ","Комунальний заклад освіти «Спеціалізована середня загальноосвітня школа № 141» Дніпропетровської міської ради","спеціалізована школа","55",1266,"734","м.Дніпропетровськ, вул. Моніторна, 3","773 41 85",NA,NA,34.9098011,48.477762,"48.477762:34.9098011"
"304","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 143» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","70",1290,"1009","м.Дніпропетровськ, вул. Коробова, 3Д,","778 91 95(6)",NA,NA,34.9301691,48.4839262,"48.4839262:34.9301691"
"305","Дніпро","ЗНЗ","Комунальний заклад освіти «Гімназія Ленінського району» Дніпропетровської міської ради","гімназія","21",300,"199","м.Дніпропетровськ, пров. Дружби, 4","760 58 82",NA,NA,34.9839381,48.4651695,"48.4651695:34.9839381"
"306","Дніпро","ЗНЗ","Комунальний заклад освіти «Вечірня (змінна) середня загальноосвітня школа №11» Дніпропетровської міської ради","загальноосвітній навчальний заклад ІІ-ІІІ ступенів","9",NA,"123","49068 м. Дніпропетровськ проспект Свободи, 147","741-72-54",NA,NA,34.9529855,48.4809205,"48.4809205:34.9529855"
"307","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 11» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","35",455,"399","м. Дніпропетровськ, вул.Станіславського, 12,","728 20 82",NA,NA,35.135768,48.4012517,"48.4012517:35.135768"
"308","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 24» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","37",750,"397","м. Дніпропетровськ, вул.Молодогвардійська, 18","23 03 78",NA,NA,35.117322,48.476495,"48.476495:35.117322"
"309","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 27» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","27",590,"321","м. Дніпропетровськ, вул. Світанкова, 1","728 30 33",NA,NA,35.127912,48.4046281,"48.4046281:35.127912"
"310","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 39» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","70",1100,"888","м. Дніпропетровськ, вул. Синельниківська, 5","731-21-86
731-37-40
731-38-40
",NA,NA,35.1374694,48.4879245,"48.4879245:35.1374694"
"311","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально-виховний комплекс № 70 «Середня загальноосвітня школа-дошкільний навчальний заклад (ясла-садок)» Дніпропетровської міської ради","середня загальноосвітня школа - дошкільний навчальний заклад","37",350,"309","м. Дніпропетровськ, вул. Лафарга, 1","731-22-62",NA,NA,35.1292431,48.486471,"48.486471:35.1292431"
"312","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 87» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","33",700,"320","м. Дніпропетровськ, вул. Мальовнича, 55","753 44 35",NA,NA,35.2014785,48.476041,"48.476041:35.2014785"
"313","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 98» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","57",960,"692","м. Дніпропетровськ, вул. Космонавтів, 7А,","728 30 23",NA,NA,35.1319116,48.4114318,"48.4114318:35.1319116"
"314","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 108» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","21",300,"220","м. Дніпропетровськ, вул. Чаплинська, 203,","728 13 42",NA,NA,35.1505356,48.4194387,"48.4194387:35.1505356"
"315","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально-виховне об’єднання № 109 «Загальноосвітній навчальний заклад-дошкільний навчальний заклад-позашкільний навчальний заклад» Дніпропетровської міської ради","загальноосвітній навчальний заклад - дошкільний навчальний заклад - позашкільний навчальний заклад","44",400,"215","м. Дніпропетровськ, вул. Здоров’я, 45А,","726 84 85",NA,NA,35.1527074,48.4735605,"48.4735605:35.1527074"
"316","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально- виховний комплекс № 110 «Школа І-ІІІ ступенів – дошкільний навчальний заклад (дитячий садок)» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів - дитячий садок","34",250,"191","м. Дніпропетровськ, вул. Спогадів, 177","753 43 03",NA,NA,35.190324,48.4942124,"48.4942124:35.190324"
"317","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально-виховний комплекс № 122 «Загальноосвітній навчальний заклад-дошкільний навчальний заклад» Дніпропетровської міської ради","загальноосвітній навчальний заклад - дошкільний навчальний заклад","64",360,"526","м. Дніпропетровськ, вул. Кожедуба, 49,","753 41 84",NA,NA,35.1947646,48.4840945,"48.4840945:35.1947646"
"318","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально-виховний комплекс № 125 «Загальноосвітній навчальний заклад-дошкільний навчальний заклад» Дніпропетровської міської ради","загальноосвітній навчальний заклад І-ІІ ступенів - дошкільний навчальний заклад","26",400,"148","м. Дніпропетровськ, вул. Аграрна, 3","726 26 39",NA,NA,35.1520095,48.4931675,"48.4931675:35.1520095"
"319","Дніпро","ЗНЗ","Комунальний заклад освіти «Неповна середня загальноосвітня школа № 127» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІ ступенів","28",160,"308","м. Дніпропетровськ, вул. Календарна, 20А","753 45 60",NA,NA,35.2061306,48.4674811,"48.4674811:35.2061306"
"320","Дніпро","ЗНЗ","Комунальний заклад освіти «Спеціалізована школа № 129 фізико-математичного профілю» Дніпропетровської міської ради","спеціалізована школа","76",1176,"904","м. Дніпропетровськ, вул. Космонавтів, 12","728 33 69",NA,NA,35.129167,48.4135775,"48.4135775:35.129167"
"321","Дніпро","ЗНЗ","Комунальний заклад освіти «Вечірня (змінна) середня загальноосвітня школа № 4» Дніпропетровської міської ради","загальноосвітній навчальний заклад ІІ-ІІІ ступенів","11",NA,"146","49112 м. Дніпропетровськ, вул. Космонавта Волкова, 6","728-16-62",NA,NA,35.1272866,48.4020102,"48.4020102:35.1272866"
"322","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 10 імені І.І. Манжури» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","36",700,"380","м. Дніпропетровськ, вул. Бригадна, 10","46 63 91",NA,NA,35.0625991,48.4499985,"48.4499985:35.0625991"
"323","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 20» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","34",700,"350","м. Дніпропетровськ, вул.Високовольтна,30","776 59 36",NA,NA,35.0264791,48.4230266,"48.4230266:35.0264791"
"324","Дніпро","ЗНЗ","Комунальний заклад освіти «Спеціалізована багатопрофільна школа № 23 з поглибленим вивченням англійської мови» Дніпропетровської міської ради","спеціалізована багатопрофільна школа","79",840,"1062","м. Дніпропетровськ, пр. Дмитра Яворницького, 14","46 04 45",NA,NA,35.0506736,48.462363,"48.462363:35.0506736"
"325","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 35» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","62",1600,"857","м. Дніпропетровськ, вул. Набережна Перемоги, 132","68 10 22",NA,NA,35.073881,48.4126279,"48.4126279:35.073881"
"326","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально-виховний комплекс № 66 «Гімназія -початкова школа-дошкільний навчальний заклад» Дніпропетровської міської ради","гімназія - початкова школа - дошкільний навчальний заклад","56",1280,"710","м. Дніпропетровськ, вул. Гетьмана П.Дорошенка, 3","68 45 88",NA,NA,35.0651105,48.417539,"48.417539:35.0651105"
"327","Дніпро","ЗНЗ","Комунальний заклад освіти «Спеціалізована школа № 67 еколого-економічного профілю» Дніпропетровської міської ради","спеціалізована школа","73",850,"986","м. Дніпропетровськ, пров. Урицького, 6","744 42 40",NA,NA,35.0633864,48.4595865,"48.4595865:35.0633864"
"328","Дніпро","ЗНЗ","Комунальний заклад освіти «Спеціалізована школа № 71 художньо-архітектурного напрямку» Дніпропетровської міської ради","спеціалізована школа","30",750,"374","м. Дніпропетровськ, вул.Жуковського,10","46 02 51",NA,NA,35.0528526,48.4522605,"48.4522605:35.0528526"
"329","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 73» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","48",1320,"670","м. Дніпропетровськвул.Гетьмана П.Дорошенка, 5","68 05 00",NA,NA,35.0653338,48.4167086,"48.4167086:35.0653338"
"330","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 76» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","40",700,"455","м. Дніпропетровськ, вул. Набережна Перемоги, 46 б","753 59 74",NA,NA,35.068445,48.438436,"48.438436:35.068445"
"331","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально-виховне об’єднання технічного профілю № 79 «Загальноосвітній навчальний заклад-дошкільний навчальний заклад-позашкільний навчальний заклад» Дніпропетровської міської ради","загальноосвітній навчальний заклад - дошкільний навчальний заклад - позашкільний навчальний заклад","28",500,"344","м. Дніпропетровськ, вул. Академіка Лазаряна, буд.7-а","46 34 15",NA,NA,NA,NA,"NA:NA"
"332","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 83» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","55",1560,"719","м. Дніпропетровськ, вул. Недєліна, 1","378  83 71",NA,NA,35.0492055,48.4098485,"48.4098485:35.0492055"
"333","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально-виховний комплекс №100 «Загальноосвітній навчальний заклад І-ІІ ступенів – ліцей» Дніпропетровської міської ради","ліцей - загальноосвітній навчальний заклад І-ІІ ступенів","86",440,"879","м. Дніпропетровськ, пл. Успенська, 1","370 97 93",NA,NA,35.0521974,48.4646545,"48.4646545:35.0521974"
"334","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 107» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","30",964,"398","м. Дніпропетровськ, вул. Холмогорська, 7а","68 49 55",NA,NA,35.0657435,48.406814,"48.406814:35.0657435"
"335","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально-виховний комплекс №111 «Спеціалізована школа-дошкільний навчальний заклад» Дніпропетровської міської ради","спеціалізована школа - дошкільний навчальний заклад","35",900,"826","м. Дніпропетровськ, пр. Героїв, 29","68 10 00",NA,NA,35.0712183,48.4119663,"48.4119663:35.0712183"
"336","Дніпро","ЗНЗ","Комунальний заклад освіти «Ннавчально-виховний комплекс № 130 «Загальноосвітній навчальний заклад І ступеня-гімназія» Дніпропетровської міської ради","гімназія - загальноосвітній навчальний заклад I ступеня","63",1400,"993","м. Дніпропетровськ, пр. Героїв, 38","788-45-83",NA,NA,35.0694553,48.4077865,"48.4077865:35.0694553"
"337","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 140» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","47",1200,"590","м. Дніпропетровськ, вул. Мандриківська, 151","46 63 91",NA,NA,35.062709,48.4287201,"48.4287201:35.062709"
"338","Дніпро","ЗНЗ","Комунальний заклад освіти «Міська середня загальноосвітня заочна школа» Дніпропетровської міської ради","загальноосвітній навчальний заклад ІІ-ІІІ ступенів","8",NA,"85","м. Дніпропетровськ вул Мандриківська, 48","46-45-39",NA,NA,35.0683245,48.44445,"48.44445:35.0683245"
"339","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 1» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","60",700,"873","м. Дніпропетровськ, вул. Привокзальна, 15",". 770 85 18",NA,NA,34.7977214,48.4396604,"48.4396604:34.7977214"
"340","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 2» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","46",650,"600","м. Дніпропетровськ, вул. Савченка, 1","42 58 94",NA,NA,35.0258025,48.4673874,"48.4673874:35.0258025"
"341","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 9 з поглибленим вивченням англійської мови» Дніпропетровської міської ради","спеціалізована школа","55",450,"635","м. Дніпропетровськ, вул. Мостова, 3","744 21 74,                  778 37 45",NA,NA,35.0273186,48.474605,"48.474605:35.0273186"
"342","Дніпро","ЗНЗ","Комунальний заклад освіти «Спеціалізована школа № 13» Дніпропетровської міської ради","спеціалізована школа","39",1200,"563","м. Дніпропетровськ, вул. Драгоманова, 50","749 65 54",NA,NA,35.0280205,48.4549271,"48.4549271:35.0280205"
"343","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 16» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","31",960,"260","м. Дніпропетровськ, пр.Б. Хмельницького, 14 Б","749 60 92",NA,NA,35.0216285,48.4439005,"48.4439005:35.0216285"
"344","Дніпро","ЗНЗ","Комунальний заклад освіти «Спеціалізована середня загально-освітня школа № 22 з поглибленим вивченням іноземної мови» Дніпропетровської міської ради","спеціалізована школа","68",1176,"913","м. Дніпропетровськ, вул. Нахімова, 57","749-63-35",NA,NA,35.0133849,48.4411845,"48.4411845:35.0133849"
"345","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 37» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","39",1020,"531","м. Дніпропетровськ, пр. Богдана Хмельницького, 8 Г","749 67 29",NA,NA,35.0233416,48.44638,"48.44638:35.0233416"
"346","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 58» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","32",580,"389","м.Дніпропетровськ, вул. В.Чапленка, 1","42 60 74",NA,NA,35.022237,48.4748679,"48.4748679:35.022237"
"347","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 75» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","44",720,"671","м.Дніпропетровськ, вул. Гавриленка, 8 А","749 63 20",NA,NA,35.0133455,48.4395,"48.4395:35.0133455"
"348","Дніпро","ЗНЗ","Комунальний заклад освіти «середня загальноосвітня школа №128» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","44",650,"513","м.Дніпропетровськ, вул.Гавриленка, 4","749 68 23",NA,NA,35.017451,48.438322,"48.438322:35.017451"
"349","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально-виховний комплекс № 148 «Спеціалізована школа-дошкільний навчальний заклад (ясла-садок ) «Планета Щастя» Дніпропетровської міської ради","спеціалізована школа - дошкільний навчальний заклад","150",1200,"967","м. Дніпропетровськ, вул.Антоновича, 13","745 30 85",NA,NA,35.0296779,48.46202,"48.46202:35.0296779"
"350","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 6» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","41",700,"643","м. Дніпропетровськ, вул. Робоча, 64","42 36 28",NA,NA,35.0055979,48.4588485,"48.4588485:35.0055979"
"351","Дніпро","ЗНЗ","Комунальний заклад освіти ”Навчально – виховний комплекс №12 ""загальноосвітній навчальний заклад І ступеня - гімназія” Дніпропетровської міської ради","гімназія - загальноосвітній навчальний заклад I ступеня","52",600,"700","м. Дніпропетровськ, пр. Пушкіна, 75","42 34 16",NA,NA,35.012508,48.467708,"48.467708:35.012508"
"352","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 15» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","40",850,"675","м. Дніпропетровськ, вул. Кедріна, 53","39 68 46",NA,NA,35.003017,48.4441906,"48.4441906:35.003017"
"353","Дніпро","ЗНЗ","Комунальний навчальний заклад «Навчально-виховний комплекс № 30» Дніпропетровської міської ради","загальноосвітній навчальний заклад - дошкільний навчальний заклад","19",940,"164","м. Дніпропетровськ, вул. Крамського, 6","39 40 41",NA,NA,34.9871879,48.4465575,"48.4465575:34.9871879"
"354","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 31» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","50",1320,"955","м. Дніпропетровськ, вул. Фабрично-заводська, 22","792 08 20",NA,NA,35.0086856,48.426077,"48.426077:35.0086856"
"355","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 32» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","21",514,"223","м. Дніпропетровськ, вул. Антоновича, 72","42 37 24",NA,NA,35.008926,48.4678685,"48.4678685:35.008926"
"356","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 34» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","48",800,"727","м. Дніпропетровськ, вул. Кедріна, 57","39 69 95",NA,NA,35.0003714,48.4392754,"48.4392754:35.0003714"
"357","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 46» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","46",1176,"879","м. Дніпропетровськ, вул. Робоча, 75 А","38 63 67",NA,NA,35.0041806,48.4496666,"48.4496666:35.0041806"
"358","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально-виховний комплекс № 51» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","36",880,"448","м. Дніпропетровськ, вул. Алтайська, 4","760 61 55",NA,NA,35.0032455,48.4543585,"48.4543585:35.0032455"
"359","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 62» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","52",840,"691","м. Дніпропетровськ, вул. Будівельників, 26","792 25 15",NA,NA,35.0021558,48.4256507,"48.4256507:35.0021558"
"360","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 65» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","21",450,"195","м. Дніпропетровськ, вул. Амбулаторна, 2","760 61 47",NA,NA,34.9867704,48.4556845,"48.4556845:34.9867704"
"361","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 82» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","22",300,"274","м. Дніпропетровськ, вул. Філософська, 56","42 35 77",NA,NA,35.0157045,48.4639891,"48.4639891:35.0157045"
"362","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 89» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","30",1200,"434","м. Дніпропетровськ, вул. Титова, 4","792 07 17",NA,NA,35.0126835,48.430168,"48.430168:35.0126835"
"363","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 101» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","39",1176,"599","м. Дніпропетровськ, вул.Високогірна, 29Д","753 15 98",NA,NA,34.951755,48.406913,"48.406913:34.951755"
"364","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально-виховний комплекс № 102» Дніпропетровської міської ради","загальноосвітній навчальний заклад - дошкільний навчальний заклад","37",650,"329","м. Дніпропетровськ, вул. Дзеркальна, 42А","753 22 95",NA,NA,34.918058,48.4091085,"48.4091085:34.918058"
"365","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 120» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","23",964,"464","м. Дніпропетровськ, вул. Янгеля, 2","792 30 27",NA,NA,35.005836,48.4299241,"48.4299241:35.005836"
"366","Дніпро","ЗНЗ","Комунальний заклад освіти «Вечірня (змінна) середня загальноосвітня шкода № 8»","загальноосвітній навчальний заклад ІІ-ІІІ ступенів","13",NA,"159","м. Дніпропетровськ вул. Будівельників, 39","790 14 87",NA,NA,34.9942376,48.426315,"48.426315:34.9942376"
"367","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 19» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","39",920,"548","м.Дніпропетровськ, вул. Князя Володимира Великого, 13 А","745 25 53",NA,NA,35.0417884,48.4692239,"48.4692239:35.0417884"
"368","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 21» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","41",378,"693","м. Дніпропетровськ, вул. Старокозацька, 51 А","745 45 39",NA,NA,35.0333379,48.4667675,"48.4667675:35.0333379"
"369","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 25» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","32",650,"522","м. Дніпропетровськ, вул. Бориса Кротова, 19","791 23 65",NA,NA,34.9807294,48.398046,"48.398046:34.9807294"
"370","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально-виховний комплекс № 33 «Маріїнська багато профільна гімназія – загальноосвітній навчальний заклад І ступеня» Дніпропетровської міської ради","гімназія - загальноосвітній навчальний заклад I ступеня","38",800,"585","м. Дніпропетровськ, вул. Троїцька, 1","744 16 82",NA,NA,35.0422772,48.4614979,"48.4614979:35.0422772"
"371","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 40» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","47",960,"704","м. Дніпропетровськ, вул. Альвінського, 3","378 63 40",NA,NA,34.9938743,48.3819366,"48.3819366:34.9938743"
"372","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 48» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","22",240,"147","м. Дніпропетровськ, вул. Олександра Кониського, буд. 79","745 54 47",NA,NA,35.0353329,48.4481769,"48.4481769:35.0353329"
"373","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 49» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","42",878,"581","м. Дніпропетровськ, вул. Одоєвського, буд. 16","776 58 89",NA,NA,35.0336795,48.4300855,"48.4300855:35.0336795"
"374","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 52» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","49",1176,"714","м. Дніпропетровськ, вул. Мукаша Салакунова, 11","765 01 21",NA,NA,35.0281866,48.402797,"48.402797:35.0281866"
"375","Дніпро","ЗНЗ","Комунальний заклад освіти «Спеціалізована середня загальноосвітня школа № 53 з поглибленим вивченням німецької мови» Дніпропетровської міської ради","спеціалізована школа","51",825,"594","м. Дніпропетровськ, вул. Тополина, 35","765 28 85",NA,NA,35.0214345,48.391855,"48.391855:35.0214345"
